dep;sexe;jour;hosp;rea;hosp - rea;rad;dc;dc ehpad;hosp quot;rea quot;rad quot;dc quot;dc ehpad quot;lits réa;hosp off;rea off;rad off;dc off
88;1;27/03/2020;74;15;59;30;33;;16;2;4;5;0;;;;;
88;2;27/03/2020;51;6;45;37;23;;9;2;6;4;0;;;;;
89;0;27/03/2020;37;12;25;2;3;;2;0;0;0;0;;;;;
89;1;27/03/2020;20;8;12;2;2;;1;0;0;0;0;;;;;
89;2;27/03/2020;17;4;13;0;1;;1;0;0;0;0;;;;;
90;0;27/03/2020;147;30;117;60;43;;10;0;8;8;0;;;;;
90;1;27/03/2020;89;22;67;32;24;;10;0;3;3;0;;;;;
90;2;27/03/2020;58;8;50;28;19;;0;0;5;5;0;;;;;
91;0;27/03/2020;453;100;353;80;18;;37;7;12;3;0;;;;;
91;1;27/03/2020;277;69;208;45;12;;24;6;6;2;0;;;;;
91;2;27/03/2020;175;31;144;35;6;;13;1;6;1;0;;;;;
92;0;27/03/2020;967;234;733;261;74;;116;13;34;18;0;;;;;
92;1;27/03/2020;602;180;422;124;49;;70;9;12;13;0;;;;;
92;2;27/03/2020;348;52;296;135;25;;45;3;21;5;0;;;;;
93;0;27/03/2020;680;133;547;125;82;;133;13;25;14;0;;;;;
93;1;27/03/2020;427;91;336;68;45;;94;12;12;10;0;;;;;
93;2;27/03/2020;244;39;205;57;36;;41;1;13;5;0;;;;;
94;0;27/03/2020;760;158;602;210;69;;109;6;29;17;0;;;;;
94;1;27/03/2020;453;113;340;117;42;;68;1;15;11;0;;;;;
94;2;27/03/2020;295;45;250;93;27;;41;5;14;6;0;;;;;
95;0;27/03/2020;504;113;391;246;81;;15;3;62;14;0;;;;;
95;1;27/03/2020;322;84;238;136;52;;17;2;32;8;0;;;;;
95;2;27/03/2020;182;29;153;110;29;;-2;1;30;6;0;;;;;
971;0;27/03/2020;29;13;16;6;1;;8;6;2;1;0;;;;;
971;1;27/03/2020;17;10;7;3;0;;5;4;0;0;0;;;;;
971;2;27/03/2020;12;3;9;3;1;;3;2;2;1;0;;;;;
972;0;27/03/2020;44;15;29;13;1;;15;4;0;0;0;;;;;
972;1;27/03/2020;23;8;15;6;0;;7;2;0;0;0;;;;;
972;2;27/03/2020;21;7;14;7;1;;10;3;0;0;0;;;;;
973;0;27/03/2020;0;0;0;0;0;;0;0;0;0;0;;;;;
973;1;27/03/2020;0;0;0;0;0;;0;0;0;0;0;;;;;
973;2;27/03/2020;0;0;0;0;0;;0;0;0;0;0;;;;;
974;0;27/03/2020;3;2;1;0;0;;0;-1;0;0;0;;;;;
974;1;27/03/2020;3;2;1;0;0;;0;-1;0;0;0;;;;;
974;2;27/03/2020;0;0;0;0;0;;0;0;0;0;0;;;;;
976;0;27/03/2020;0;0;0;0;0;;0;0;0;0;0;;;;;
976;1;27/03/2020;0;0;0;0;0;;0;0;0;0;0;;;;;
976;2;27/03/2020;0;0;0;0;0;;0;0;0;0;0;;;;;
1;0;28/03/2020;53;12;41;20;3;;4;3;3;1;0;5000;17620;4273;6624;2314
1;1;28/03/2020;35;9;26;12;1;;2;1;2;1;0;;;;;
1;2;28/03/2020;18;3;15;8;2;;2;2;1;0;0;;;;;
2;0;28/03/2020;134;34;100;95;41;;2;-1;5;4;0;;;;;
2;1;28/03/2020;73;19;54;44;28;;2;-1;6;0;0;;;;;
2;2;28/03/2020;61;15;46;51;13;;0;0;-1;4;0;;;;;
3;0;28/03/2020;22;2;20;31;4;;4;0;4;0;0;;;;;
3;1;28/03/2020;8;0;8;14;2;;3;0;3;0;0;;;;;
3;2;28/03/2020;13;1;12;17;2;;1;0;1;0;0;;;;;
4;0;28/03/2020;12;1;11;21;0;;1;0;3;0;0;;;;;
4;1;28/03/2020;6;1;5;7;0;;0;0;0;0;0;;;;;
4;2;28/03/2020;6;0;6;14;0;;1;0;3;0;0;;;;;
5;0;28/03/2020;32;7;25;26;1;;0;0;4;0;0;;;;;
5;1;28/03/2020;16;4;12;15;0;;0;0;2;0;0;;;;;
5;2;28/03/2020;16;3;13;11;1;;0;0;2;0;0;;;;;
6;0;28/03/2020;105;21;84;107;15;;6;-1;8;3;0;;;;;
6;1;28/03/2020;60;18;42;44;7;;0;-1;2;2;0;;;;;
6;2;28/03/2020;44;2;42;61;8;;7;0;6;1;0;;;;;
7;0;28/03/2020;62;9;53;66;10;;8;0;21;1;0;;;;;
7;1;28/03/2020;26;4;22;26;6;;4;0;8;0;0;;;;;
7;2;28/03/2020;18;1;17;36;2;;0;0;10;0;0;;;;;
8;0;28/03/2020;25;8;17;2;0;;11;0;0;0;0;;;;;
8;1;28/03/2020;15;5;10;2;0;;7;0;0;0;0;;;;;
8;2;28/03/2020;10;3;7;0;0;;4;0;0;0;0;;;;;
9;0;28/03/2020;8;1;7;4;0;;0;0;0;0;0;;;;;
9;1;28/03/2020;6;1;5;2;0;;0;0;0;0;0;;;;;
9;2;28/03/2020;2;0;2;2;0;;0;0;0;0;0;;;;;
10;0;28/03/2020;64;13;51;3;7;;3;0;0;1;0;;;;;
10;1;28/03/2020;45;10;35;3;5;;3;0;0;0;0;;;;;
10;2;28/03/2020;17;3;14;0;2;;0;0;0;1;0;;;;;
11;0;28/03/2020;59;19;40;34;17;;14;5;8;2;0;;;;;
11;1;28/03/2020;41;15;26;18;13;;10;5;6;1;0;;;;;
11;2;28/03/2020;18;4;14;16;4;;4;0;2;1;0;;;;;
12;0;28/03/2020;33;6;27;16;6;;9;0;3;1;0;;;;;
12;1;28/03/2020;17;3;14;5;4;;6;0;0;1;0;;;;;
12;2;28/03/2020;16;3;13;11;2;;3;0;3;0;0;;;;;
13;0;28/03/2020;601;124;477;360;23;;76;14;26;3;0;;;;;
13;1;28/03/2020;319;82;237;175;11;;34;8;14;3;0;;;;;
13;2;28/03/2020;253;42;211;169;12;;35;6;9;0;0;;;;;
14;0;28/03/2020;81;27;54;16;2;;18;6;4;0;0;;;;;
14;1;28/03/2020;49;20;29;8;2;;11;3;2;0;0;;;;;
14;2;28/03/2020;32;7;25;8;0;;7;3;2;0;0;;;;;
15;0;28/03/2020;8;4;4;2;0;;1;0;0;0;0;;;;;
15;1;28/03/2020;5;2;3;2;0;;1;0;0;0;0;;;;;
15;2;28/03/2020;3;2;1;0;0;;0;0;0;0;0;;;;;
16;0;28/03/2020;23;5;18;12;6;;-4;0;4;2;0;;;;;
16;1;28/03/2020;10;2;8;7;3;;-3;1;3;1;0;;;;;
16;2;28/03/2020;10;2;8;4;3;;-1;-1;1;1;0;;;;;
17;0;28/03/2020;41;16;25;19;1;;5;3;3;1;0;;;;;
17;1;28/03/2020;26;11;15;10;1;;3;2;1;1;0;;;;;
17;2;28/03/2020;15;5;10;9;0;;2;1;2;0;0;;;;;
18;0;28/03/2020;16;8;8;3;4;;4;4;0;2;0;;;;;
18;1;28/03/2020;14;7;7;2;1;;5;4;0;1;0;;;;;
18;2;28/03/2020;2;1;1;1;3;;-1;0;0;1;0;;;;;
19;0;28/03/2020;29;6;23;1;3;;13;0;0;0;0;;;;;
19;1;28/03/2020;19;5;14;1;3;;9;1;0;0;0;;;;;
19;2;28/03/2020;10;1;9;0;0;;4;-1;0;0;0;;;;;
21;0;28/03/2020;202;45;157;155;35;;32;3;17;1;0;;;;;
21;1;28/03/2020;113;34;79;59;19;;19;5;6;1;0;;;;;
21;2;28/03/2020;89;11;78;94;16;;13;-2;11;0;0;;;;;
22;0;28/03/2020;34;5;29;6;2;;2;0;3;1;0;;;;;
22;1;28/03/2020;11;3;8;4;2;;-1;0;3;1;0;;;;;
22;2;28/03/2020;23;2;21;2;0;;3;0;0;0;0;;;;;
23;0;28/03/2020;6;2;4;0;0;;0;0;0;0;0;;;;;
23;1;28/03/2020;5;2;3;0;0;;0;0;0;0;0;;;;;
23;2;28/03/2020;1;0;1;0;0;;0;0;0;0;0;;;;;
24;0;28/03/2020;11;5;6;5;0;;-30;0;-11;0;0;;;;;
24;1;28/03/2020;4;3;1;3;0;;-14;0;-5;0;0;;;;;
24;2;28/03/2020;7;2;5;2;0;;-16;0;-6;0;0;;;;;
25;0;28/03/2020;91;38;53;72;22;;-9;1;12;1;0;;;;;
25;1;28/03/2020;62;31;31;36;11;;-4;1;6;0;0;;;;;
25;2;28/03/2020;29;7;22;36;11;;-5;0;6;1;0;;;;;
26;0;28/03/2020;165;46;119;41;21;;36;11;2;0;0;;;;;
26;1;28/03/2020;109;36;73;17;12;;22;9;2;0;0;;;;;
26;2;28/03/2020;53;8;45;24;9;;14;2;0;0;0;;;;;
27;0;28/03/2020;37;10;27;1;1;;0;0;1;0;0;;;;;
27;1;28/03/2020;23;6;17;0;0;;0;0;0;0;0;;;;;
27;2;28/03/2020;14;4;10;1;1;;0;0;1;0;0;;;;;
28;0;28/03/2020;73;24;49;15;10;;5;-1;2;0;0;;;;;
28;1;28/03/2020;53;19;34;5;3;;2;-1;2;0;0;;;;;
28;2;28/03/2020;17;4;13;9;7;;3;0;0;0;0;;;;;
29;0;28/03/2020;48;11;37;25;5;;7;2;2;0;0;;;;;
29;1;28/03/2020;28;9;19;12;4;;2;2;1;0;0;;;;;
29;2;28/03/2020;20;2;18;13;1;;5;0;1;0;0;;;;;
2A;0;28/03/2020;101;17;84;25;17;;6;5;1;0;0;;;;;
2A;1;28/03/2020;49;12;37;13;9;;-3;3;1;0;0;;;;;
2A;2;28/03/2020;52;5;47;12;8;;9;2;0;0;0;;;;;
2B;0;28/03/2020;7;1;6;46;2;;0;0;0;0;0;;;;;
2B;1;28/03/2020;3;0;3;23;2;;0;0;0;0;0;;;;;
2B;2;28/03/2020;4;1;3;23;0;;0;0;0;0;0;;;;;
30;0;28/03/2020;36;14;22;19;6;;11;3;0;0;0;;;;;
30;1;28/03/2020;26;11;15;12;5;;7;1;0;0;0;;;;;
30;2;28/03/2020;10;3;7;7;1;;4;2;0;0;0;;;;;
31;0;28/03/2020;163;60;103;62;6;;7;4;10;1;0;;;;;
31;1;28/03/2020;109;51;58;28;4;;1;4;6;0;0;;;;;
31;2;28/03/2020;54;9;45;33;2;;7;0;3;1;0;;;;;
32;0;28/03/2020;16;4;12;1;0;;1;0;0;0;0;;;;;
32;1;28/03/2020;15;4;11;1;0;;1;0;0;0;0;;;;;
32;2;28/03/2020;1;0;1;0;0;;0;0;0;0;0;;;;;
33;0;28/03/2020;216;56;160;98;17;;12;3;7;2;0;;;;;
33;1;28/03/2020;126;43;83;39;8;;7;4;5;2;0;;;;;
33;2;28/03/2020;90;13;77;59;9;;8;0;2;0;0;;;;;
34;0;28/03/2020;202;51;151;93;21;;25;8;12;3;0;;;;;
34;1;28/03/2020;118;36;82;38;9;;15;6;5;1;0;;;;;
34;2;28/03/2020;83;15;68;55;12;;9;2;7;2;0;;;;;
35;0;28/03/2020;65;16;49;40;5;;12;0;2;2;0;;;;;
35;1;28/03/2020;36;12;24;23;5;;4;-1;0;2;0;;;;;
35;2;28/03/2020;29;4;25;17;0;;8;1;2;0;0;;;;;
36;0;28/03/2020;41;9;32;2;8;;12;2;0;1;0;;;;;
36;1;28/03/2020;25;5;20;1;3;;10;1;0;1;0;;;;;
36;2;28/03/2020;16;4;12;1;5;;2;1;0;0;0;;;;;
37;0;28/03/2020;51;15;36;22;4;;0;0;4;1;0;;;;;
37;1;28/03/2020;27;12;15;10;4;;0;0;2;1;0;;;;;
37;2;28/03/2020;24;3;21;12;0;;0;0;2;0;0;;;;;
38;0;28/03/2020;120;30;90;57;6;;6;1;5;2;0;;;;;
38;1;28/03/2020;68;24;44;31;3;;2;1;3;0;0;;;;;
38;2;28/03/2020;52;6;46;26;3;;4;0;2;2;0;;;;;
39;0;28/03/2020;37;9;28;15;1;;-11;-3;10;1;0;;;;;
39;1;28/03/2020;22;7;15;9;1;;-7;-1;6;1;0;;;;;
39;2;28/03/2020;15;2;13;6;0;;-4;-2;4;0;0;;;;;
40;0;28/03/2020;9;3;6;5;0;;-1;0;3;0;0;;;;;
40;1;28/03/2020;6;2;4;3;0;;1;0;1;0;0;;;;;
40;2;28/03/2020;3;1;2;2;0;;-2;0;2;0;0;;;;;
41;0;28/03/2020;29;4;25;12;3;;5;0;4;3;0;;;;;
41;1;28/03/2020;18;4;14;7;2;;1;0;2;2;0;;;;;
41;2;28/03/2020;11;0;11;5;1;;4;0;2;1;0;;;;;
42;0;28/03/2020;321;67;254;47;27;;59;16;3;7;0;;;;;
42;1;28/03/2020;201;53;148;28;18;;32;13;3;5;0;;;;;
42;2;28/03/2020;118;13;105;19;9;;26;2;0;2;0;;;;;
43;0;28/03/2020;14;6;8;13;2;;0;0;1;1;0;;;;;
43;1;28/03/2020;11;6;5;4;1;;1;0;1;0;0;;;;;
43;2;28/03/2020;3;0;3;9;1;;-1;0;0;1;0;;;;;
44;0;28/03/2020;144;39;105;41;19;;16;6;8;7;0;;;;;
44;1;28/03/2020;84;29;55;24;12;;7;6;4;3;0;;;;;
44;2;28/03/2020;59;9;50;17;7;;10;1;4;4;0;;;;;
45;0;28/03/2020;83;29;54;23;6;;20;4;3;2;0;;;;;
45;1;28/03/2020;48;24;24;12;2;;12;4;1;0;0;;;;;
45;2;28/03/2020;34;5;29;11;4;;8;0;2;2;0;;;;;
46;0;28/03/2020;3;1;2;5;0;;0;0;0;0;0;;;;;
46;1;28/03/2020;3;1;2;3;0;;0;0;0;0;0;;;;;
46;2;28/03/2020;0;0;0;2;0;;0;0;0;0;0;;;;;
47;0;28/03/2020;25;8;17;4;3;;8;3;-1;0;0;;;;;
47;1;28/03/2020;15;5;10;1;3;;6;2;-1;0;0;;;;;
47;2;28/03/2020;10;3;7;3;0;;2;1;0;0;0;;;;;
48;0;28/03/2020;8;2;6;4;0;;1;0;1;0;0;;;;;
48;1;28/03/2020;4;2;2;3;0;;-1;0;1;0;0;;;;;
48;2;28/03/2020;4;0;4;1;0;;2;0;0;0;0;;;;;
49;0;28/03/2020;107;29;78;81;10;;16;7;8;0;0;;;;;
49;1;28/03/2020;69;22;47;39;6;;10;9;6;0;0;;;;;
49;2;28/03/2020;38;7;31;42;4;;6;-2;2;0;0;;;;;
50;0;28/03/2020;32;11;21;11;4;;6;4;0;0;0;;;;;
50;1;28/03/2020;17;10;7;6;1;;5;4;0;0;0;;;;;
50;2;28/03/2020;14;1;13;5;3;;1;0;0;0;0;;;;;
51;0;28/03/2020;254;52;202;113;24;;36;5;33;4;0;;;;;
51;1;28/03/2020;165;44;121;43;15;;34;9;9;2;0;;;;;
51;2;28/03/2020;87;8;79;67;9;;2;-4;23;2;0;;;;;
52;0;28/03/2020;53;11;42;17;8;;4;1;0;0;0;;;;;
52;1;28/03/2020;30;7;23;7;3;;2;1;0;0;0;;;;;
52;2;28/03/2020;23;4;19;10;5;;2;0;0;0;0;;;;;
53;0;28/03/2020;46;6;40;3;5;;1;0;0;2;0;;;;;
53;1;28/03/2020;23;5;18;1;1;;0;0;0;0;0;;;;;
53;2;28/03/2020;23;1;22;2;4;;1;0;0;2;0;;;;;
54;0;28/03/2020;314;131;183;64;38;;61;22;10;3;0;;;;;
54;1;28/03/2020;178;91;87;31;22;;31;17;5;2;0;;;;;
54;2;28/03/2020;134;40;94;32;16;;30;5;5;1;0;;;;;
55;0;28/03/2020;130;13;117;37;14;;2;0;0;1;0;;;;;
55;1;28/03/2020;68;8;60;16;8;;3;0;0;0;0;;;;;
55;2;28/03/2020;62;5;57;21;6;;-1;0;0;1;0;;;;;
56;0;28/03/2020;93;25;68;74;25;;4;6;7;0;0;;;;;
56;1;28/03/2020;62;23;39;36;15;;1;5;4;0;0;;;;;
56;2;28/03/2020;31;2;29;38;10;;3;1;3;0;0;;;;;
57;0;28/03/2020;747;145;602;203;152;;56;18;32;30;0;;;;;
57;1;28/03/2020;422;114;308;86;85;;45;15;11;20;0;;;;;
57;2;28/03/2020;316;29;287;112;66;;12;3;21;9;0;;;;;
58;0;28/03/2020;7;4;3;1;0;;1;1;1;0;0;;;;;
58;1;28/03/2020;4;4;0;0;0;;1;1;0;0;0;;;;;
58;2;28/03/2020;3;0;3;1;0;;0;0;1;0;0;;;;;
59;0;28/03/2020;389;143;246;93;40;;58;14;16;5;0;;;;;
59;1;28/03/2020;218;105;113;54;23;;25;10;11;3;0;;;;;
59;2;28/03/2020;171;38;133;39;17;;34;5;5;2;0;;;;;
60;0;28/03/2020;245;49;196;127;77;;13;-3;7;11;0;;;;;
60;1;28/03/2020;123;32;91;74;49;;0;-2;5;9;0;;;;;
60;2;28/03/2020;122;17;105;53;28;;13;-1;2;2;0;;;;;
61;0;28/03/2020;19;5;14;28;1;;4;0;3;0;0;;;;;
61;1;28/03/2020;12;4;8;11;1;;2;0;2;0;0;;;;;
61;2;28/03/2020;7;1;6;17;0;;2;0;1;0;0;;;;;
62;0;28/03/2020;149;54;95;69;12;;28;10;8;3;0;;;;;
62;1;28/03/2020;92;42;50;36;8;;18;9;2;2;0;;;;;
62;2;28/03/2020;57;12;45;33;4;;10;1;6;1;0;;;;;
63;0;28/03/2020;35;8;27;14;0;;8;3;0;0;0;;;;;
63;1;28/03/2020;21;7;14;8;0;;5;3;0;0;0;;;;;
63;2;28/03/2020;14;1;13;6;0;;3;0;0;0;0;;;;;
64;0;28/03/2020;48;10;38;28;6;;0;-1;7;1;0;;;;;
64;1;28/03/2020;30;7;23;16;2;;3;-2;3;0;0;;;;;
64;2;28/03/2020;18;3;15;12;4;;-3;1;4;1;0;;;;;
65;0;28/03/2020;21;5;16;6;1;;4;2;1;0;0;;;;;
65;1;28/03/2020;15;3;12;2;0;;3;0;0;0;0;;;;;
65;2;28/03/2020;6;2;4;4;1;;1;2;1;0;0;;;;;
66;0;28/03/2020;123;34;89;47;9;;11;2;10;0;0;;;;;
66;1;28/03/2020;65;23;42;16;4;;9;2;2;0;0;;;;;
66;2;28/03/2020;58;11;47;31;5;;2;0;8;0;0;;;;;
67;0;28/03/2020;834;224;610;262;117;;47;1;28;10;0;;;;;
67;1;28/03/2020;491;172;319;139;68;;27;2;16;7;0;;;;;
67;2;28/03/2020;335;49;286;123;49;;18;-3;12;3;0;;;;;
68;0;28/03/2020;954;131;823;484;325;;-9;3;75;35;0;;;;;
68;1;28/03/2020;518;95;423;249;194;;-11;1;38;22;0;;;;;
68;2;28/03/2020;426;32;394;232;128;;1;2;37;13;0;;;;;
69;0;28/03/2020;860;188;672;261;96;;119;49;37;14;0;;;;;
69;1;28/03/2020;462;135;327;107;51;;65;33;20;10;0;;;;;
69;2;28/03/2020;393;50;343;123;39;;55;17;17;4;0;;;;;
70;0;28/03/2020;66;21;45;26;9;;-1;-2;4;3;0;;;;;
70;1;28/03/2020;36;13;23;14;8;;-2;-2;1;2;0;;;;;
70;2;28/03/2020;29;8;21;12;1;;0;0;3;1;0;;;;;
71;0;28/03/2020;182;31;151;161;34;;17;4;16;2;0;;;;;
71;1;28/03/2020;106;22;84;59;16;;15;2;6;1;0;;;;;
71;2;28/03/2020;75;9;66;101;18;;2;2;10;1;0;;;;;
72;0;28/03/2020;79;17;62;25;4;;26;5;3;1;0;;;;;
72;1;28/03/2020;53;9;44;10;2;;16;2;1;1;0;;;;;
72;2;28/03/2020;25;8;17;15;2;;9;3;2;0;0;;;;;
73;0;28/03/2020;66;16;50;25;3;;5;1;1;0;0;;;;;
73;1;28/03/2020;35;14;21;13;2;;2;1;1;0;0;;;;;
73;2;28/03/2020;30;2;28;12;1;;2;0;0;0;0;;;;;
74;0;28/03/2020;178;44;134;123;23;;16;4;17;4;0;;;;;
74;1;28/03/2020;110;34;76;69;10;;10;3;8;1;0;;;;;
74;2;28/03/2020;66;10;56;53;13;;4;1;9;3;0;;;;;
75;0;28/03/2020;1927;518;1409;499;211;;271;77;66;31;0;;;;;
75;1;28/03/2020;1188;381;807;282;138;;180;63;35;19;0;;;;;
75;2;28/03/2020;721;137;584;213;73;;90;15;31;12;0;;;;;
76;0;28/03/2020;216;58;158;39;18;;44;8;14;2;0;;;;;
76;1;28/03/2020;118;38;80;19;14;;22;5;7;2;0;;;;;
76;2;28/03/2020;98;20;78;19;4;;22;3;7;0;0;;;;;
77;0;28/03/2020;386;116;270;125;31;;65;6;17;10;0;;;;;
77;1;28/03/2020;230;71;159;67;22;;31;3;11;7;0;;;;;
77;2;28/03/2020;152;44;108;58;9;;32;3;6;3;0;;;;;
78;0;28/03/2020;513;119;394;169;61;;61;19;34;8;0;;;;;
78;1;28/03/2020;318;92;226;100;36;;42;15;20;3;0;;;;;
78;2;28/03/2020;189;27;162;69;25;;19;4;14;5;0;;;;;
79;0;28/03/2020;17;1;16;14;2;;1;0;1;0;0;;;;;
79;1;28/03/2020;8;1;7;6;0;;0;0;0;0;0;;;;;
79;2;28/03/2020;9;0;9;8;2;;1;0;1;0;0;;;;;
80;0;28/03/2020;215;49;166;68;26;;38;7;15;4;0;;;;;
80;1;28/03/2020;132;36;96;30;15;;20;5;6;3;0;;;;;
80;2;28/03/2020;81;13;68;36;11;;19;2;8;1;0;;;;;
81;0;28/03/2020;30;13;17;8;1;;5;1;0;0;0;;;;;
81;1;28/03/2020;14;7;7;5;1;;2;1;0;0;0;;;;;
81;2;28/03/2020;16;6;10;3;0;;3;0;0;0;0;;;;;
82;0;28/03/2020;4;2;2;2;1;;0;0;0;0;0;;;;;
82;1;28/03/2020;4;2;2;0;1;;0;0;0;0;0;;;;;
82;2;28/03/2020;0;0;0;2;0;;0;0;0;0;0;;;;;
83;0;28/03/2020;139;37;102;139;12;;25;4;1;0;0;;;;;
83;1;28/03/2020;88;28;60;69;6;;19;4;1;0;0;;;;;
83;2;28/03/2020;50;9;41;70;6;;6;0;0;0;0;;;;;
84;0;28/03/2020;45;18;27;38;4;;3;5;7;1;0;;;;;
84;1;28/03/2020;30;13;17;14;2;;5;3;0;0;0;;;;;
84;2;28/03/2020;15;5;10;24;2;;-2;2;7;1;0;;;;;
85;0;28/03/2020;65;12;53;13;4;;11;1;3;1;0;;;;;
85;1;28/03/2020;38;10;28;7;3;;1;0;3;1;0;;;;;
85;2;28/03/2020;26;1;25;6;1;;9;0;0;0;0;;;;;
86;0;28/03/2020;26;8;18;20;8;;-2;0;5;2;0;;;;;
86;1;28/03/2020;18;7;11;9;0;;1;0;2;0;0;;;;;
86;2;28/03/2020;8;1;7;11;8;;-3;0;3;2;0;;;;;
87;0;28/03/2020;39;7;32;5;4;;6;3;2;0;0;;;;;
87;1;28/03/2020;22;3;19;1;3;;3;1;0;0;0;;;;;
87;2;28/03/2020;17;4;13;4;1;;3;2;2;0;0;;;;;
88;0;28/03/2020;150;28;122;79;68;;24;7;12;12;0;;;;;
88;1;28/03/2020;90;21;69;34;41;;16;6;4;8;0;;;;;
88;2;28/03/2020;59;7;52;45;27;;8;1;8;4;0;;;;;
89;0;28/03/2020;38;12;26;2;3;;1;0;0;0;0;;;;;
89;1;28/03/2020;21;8;13;2;2;;1;0;0;0;0;;;;;
89;2;28/03/2020;17;4;13;0;1;;0;0;0;0;0;;;;;
90;0;28/03/2020;164;34;130;61;44;;17;4;1;1;0;;;;;
90;1;28/03/2020;102;24;78;33;25;;13;2;1;1;0;;;;;
90;2;28/03/2020;62;10;52;28;19;;4;2;0;0;0;;;;;
91;0;28/03/2020;516;126;390;112;21;;63;26;32;3;0;;;;;
91;1;28/03/2020;308;89;219;65;13;;31;20;20;1;0;;;;;
91;2;28/03/2020;200;33;167;47;8;;25;2;12;2;0;;;;;
92;0;28/03/2020;1103;258;845;313;88;;136;24;52;14;0;;;;;
92;1;28/03/2020;683;198;485;154;60;;81;18;30;11;0;;;;;
92;2;28/03/2020;404;58;346;156;28;;56;6;21;3;0;;;;;
93;0;28/03/2020;677;144;533;187;100;;-3;11;62;18;0;;;;;
93;1;28/03/2020;430;98;332;107;58;;3;7;39;13;0;;;;;
93;2;28/03/2020;241;44;197;80;41;;-3;5;23;5;0;;;;;
94;0;28/03/2020;871;174;697;257;83;;111;16;47;14;0;;;;;
94;1;28/03/2020;516;122;394;142;49;;63;9;25;7;0;;;;;
94;2;28/03/2020;341;52;289;115;34;;46;7;22;7;0;;;;;
95;0;28/03/2020;530;115;415;275;93;;26;2;29;12;0;;;;;
95;1;28/03/2020;344;86;258;144;62;;22;2;8;10;0;;;;;
95;2;28/03/2020;186;29;157;129;31;;4;0;19;2;0;;;;;
971;0;28/03/2020;44;13;31;9;1;;15;0;3;0;0;;;;;
971;1;28/03/2020;24;10;14;4;0;;7;0;1;0;0;;;;;
971;2;28/03/2020;20;3;17;5;1;;8;0;2;0;0;;;;;
972;0;28/03/2020;53;14;39;15;1;;9;-1;2;0;0;;;;;
972;1;28/03/2020;28;8;20;7;0;;5;0;1;0;0;;;;;
972;2;28/03/2020;25;6;19;8;1;;4;-1;1;0;0;;;;;
973;0;28/03/2020;0;0;0;0;0;;0;0;0;0;0;;;;;
973;1;28/03/2020;0;0;0;0;0;;0;0;0;0;0;;;;;
973;2;28/03/2020;0;0;0;0;0;;0;0;0;0;0;;;;;
974;0;28/03/2020;15;3;12;0;0;;12;1;0;0;0;;;;;
974;1;28/03/2020;9;3;6;0;0;;6;1;0;0;0;;;;;
974;2;28/03/2020;6;0;6;0;0;;6;0;0;0;0;;;;;
976;0;28/03/2020;0;0;0;0;0;;0;0;0;0;0;;;;;
976;1;28/03/2020;0;0;0;0;0;;0;0;0;0;0;;;;;
976;2;28/03/2020;0;0;0;0;0;;0;0;0;0;0;;;;;
1;0;29/03/2020;55;13;42;23;6;;2;1;3;3;0;5000;19354;4632;7131;2606
1;1;29/03/2020;35;10;25;14;4;;0;1;2;3;0;;;;;
1;2;29/03/2020;18;3;15;9;2;;0;0;1;0;0;;;;;
2;0;29/03/2020;136;34;102;96;42;;2;0;1;1;0;;;;;
2;1;29/03/2020;73;19;54;44;28;;0;0;0;0;0;;;;;
2;2;29/03/2020;62;15;47;52;14;;1;0;1;1;0;;;;;
3;0;29/03/2020;23;5;18;32;4;;1;3;1;0;0;;;;;
3;1;29/03/2020;8;1;7;15;2;;0;1;1;0;0;;;;;
3;2;29/03/2020;14;3;11;17;2;;1;2;0;0;0;;;;;
4;0;29/03/2020;12;1;11;21;0;;0;0;0;0;0;;;;;
4;1;29/03/2020;6;1;5;7;0;;0;0;0;0;0;;;;;
4;2;29/03/2020;6;0;6;14;0;;0;0;0;0;0;;;;;
5;0;29/03/2020;39;8;31;27;1;;7;1;1;0;0;;;;;
5;1;29/03/2020;23;6;17;15;0;;7;2;0;0;0;;;;;
5;2;29/03/2020;16;2;14;12;1;;0;-1;1;0;0;;;;;
6;0;29/03/2020;112;26;86;116;17;;7;5;9;2;0;;;;;
6;1;29/03/2020;69;20;49;47;8;;9;2;3;1;0;;;;;
6;2;29/03/2020;42;5;37;67;9;;-2;3;6;1;0;;;;;
7;0;29/03/2020;66;8;58;67;11;;4;-1;1;1;0;;;;;
7;1;29/03/2020;27;3;24;26;7;;1;-1;0;1;0;;;;;
7;2;29/03/2020;18;1;17;36;2;;0;0;0;0;0;;;;;
8;0;29/03/2020;30;11;19;4;0;;5;3;2;0;0;;;;;
8;1;29/03/2020;18;7;11;4;0;;3;2;2;0;0;;;;;
8;2;29/03/2020;12;4;8;0;0;;2;1;0;0;0;;;;;
9;0;29/03/2020;9;2;7;4;0;;1;1;0;0;0;;;;;
9;1;29/03/2020;7;2;5;2;0;;1;1;0;0;0;;;;;
9;2;29/03/2020;2;0;2;2;0;;0;0;0;0;0;;;;;
10;0;29/03/2020;65;13;52;3;7;;1;0;0;0;0;;;;;
10;1;29/03/2020;46;10;36;3;5;;1;0;0;0;0;;;;;
10;2;29/03/2020;17;3;14;0;2;;0;0;0;0;0;;;;;
11;0;29/03/2020;68;18;50;35;17;;9;-1;1;0;0;;;;;
11;1;29/03/2020;42;15;27;19;13;;1;0;1;0;0;;;;;
